visitorid,total_events,unique_items_viewed,total_transactions,num_views,num_addtocarts,num_transactions,active_days,active_hours,session_duration_minutes
1091568,1,1,0,1,0,0,1,1,0.0
1091640,2,2,0,2,0,0,1,2,286.39743333333337
1091783,1,1,0,1,0,0,1,1,0.0
1091891,2,2,0,2,0,0,1,1,10.455383333333334
1092165,1,1,0,1,0,0,1,1,0.0
1092189,3,1,0,3,0,0,2,1,1475.6641333333332
1092215,1,1,0,1,0,0,1,1,0.0
1092278,1,1,0,1,0,0,1,1,0.0
1092305,1,1,0,1,0,0,1,1,0.0
1092315,1,1,0,1,0,0,1,1,0.0
1092402,2,2,0,2,0,0,1,1,10.966366666666666
1092648,1,1,0,1,0,0,1,1,0.0
1092659,1,1,0,1,0,0,1,1,0.0
1092685,1,1,0,1,0,0,1,1,0.0
1092695,10,9,0,1,9,0,1,1,13.089116666666666
1092844,3,3,0,3,0,0,1,1,1.2037333333333333
1092845,1,1,0,1,0,0,1,1,0.0
1092897,2,1,0,2,0,0,1,1,14.309216666666666
1093035,90,66,4,81,5,4,2,7,353.4377666666667
1093108,2,2,0,2,0,0,1,1,0.19145
1093163,1,1,0,1,0,0,1,1,0.0
1093249,1,1,0,1,0,0,1,1,0.0
1093471,1,1,0,1,0,0,1,1,0.0
1093512,2,1,0,2,0,0,1,1,0.67295
1093537,1,1,0,1,0,0,1,1,0.0
1093618,2,2,0,2,0,0,1,2,83.28
1093729,1,1,0,1,0,0,1,1,0.0
1093812,2,2,0,2,0,0,1,1,0.5029333333333333
1093837,1,1,0,1,0,0,1,1,0.0
1093880,3,2,0,2,1,0,1,1,3.108966666666667
1093881,3,1,0,3,0,0,2,2,260.59391666666664
1093935,1,1,0,1,0,0,1,1,0.0
1093970,1,1,0,1,0,0,1,1,0.0
1093991,1,1,0,1,0,0,1,1,0.0
1094033,1,1,0,1,0,0,1,1,0.0
1094067,1,1,0,1,0,0,1,1,0.0
1094092,1,1,0,1,0,0,1,1,0.0
1094095,2,1,0,2,0,0,1,2,142.98525
1094121,1,1,0,1,0,0,1,1,0.0
1094134,1,1,0,1,0,0,1,1,0.0
1094256,2,1,0,2,0,0,1,1,2.8005
1094399,1,1,0,1,0,0,1,1,0.0
1094490,11,4,1,10,0,1,1,2,29.025733333333335
1094578,1,1,0,1,0,0,1,1,0.0
1094778,4,2,0,4,0,0,1,2,71.24601666666668
1094883,1,1,0,1,0,0,1,1,0.0
1094913,5,1,0,4,1,0,1,1,19.022916666666667
1094964,20,18,0,20,0,0,1,5,246.68493333333333
1094984,2,1,0,2,0,0,1,1,1.2373833333333333
1094999,15,15,0,15,0,0,1,2,13.99245
1095052,1,1,0,1,0,0,1,1,0.0
1095079,1,1,0,1,0,0,1,1,0.0
1095102,1,1,0,1,0,0,1,1,0.0
1095219,1,1,0,1,0,0,1,1,0.0
1095279,1,1,0,1,0,0,1,1,0.0
1095482,1,1,0,1,0,0,1,1,0.0
1095547,1,1,0,1,0,0,1,1,0.0
1095549,1,1,0,1,0,0,1,1,0.0
1095569,1,1,0,1,0,0,1,1,0.0
1095575,1,1,0,1,0,0,1,1,0.0
1095594,5,3,0,5,0,0,1,1,8.518033333333333
1095856,1,1,0,1,0,0,1,1,0.0
1095915,1,1,0,1,0,0,1,1,0.0
1096009,1,1,0,1,0,0,1,1,0.0
1096028,1,1,0,1,0,0,1,1,0.0
1096070,1,1,0,1,0,0,1,1,0.0
1096164,1,1,0,1,0,0,1,1,0.0
1096257,1,1,0,1,0,0,1,1,0.0
1096273,1,1,0,1,0,0,1,1,0.0
1096296,1,1,0,1,0,0,1,1,0.0
1096303,1,1,0,1,0,0,1,1,0.0
1096392,1,1,0,1,0,0,1,1,0.0
1096426,1,1,0,1,0,0,1,1,0.0
1096453,1,1,0,1,0,0,1,1,0.0
1096620,1,1,0,1,0,0,1,1,0.0
1096720,5,3,0,5,0,0,1,1,0.5698333333333333
1096773,1,1,0,1,0,0,1,1,0.0
1096780,1,1,0,1,0,0,1,1,0.0
1096790,1,1,0,1,0,0,1,1,0.0
1096806,1,1,0,1,0,0,1,1,0.0
1096818,1,1,0,1,0,0,1,1,0.0
1097060,1,1,0,1,0,0,1,1,0.0
1097169,3,2,0,3,0,0,1,1,0.24913333333333335
1097226,2,2,0,2,0,0,1,1,1.85705
1097262,1,1,0,1,0,0,1,1,0.0
1097277,1,1,0,1,0,0,1,1,0.0
1097633,3,1,0,3,0,0,1,2,40.361533333333334
1098018,28,23,0,27,1,0,1,2,36.75215
1098091,1,1,0,1,0,0,1,1,0.0
1098114,1,1,0,1,0,0,1,1,0.0
1098129,1,1,0,1,0,0,1,1,0.0
1098193,1,1,0,1,0,0,1,1,0.0
1098454,1,1,0,1,0,0,1,1,0.0
1098540,1,1,0,1,0,0,1,1,0.0
1098659,1,1,0,1,0,0,1,1,0.0
1098707,1,1,0,1,0,0,1,1,0.0
1098798,1,1,0,1,0,0,1,1,0.0
1098821,1,1,0,1,0,0,1,1,0.0
1098922,1,1,0,1,0,0,1,1,0.0
1099015,3,1,0,3,0,0,1,1,11.1016
1099154,3,2,0,3,0,0,1,1,1.328
1099189,1,1,0,1,0,0,1,1,0.0
1099349,1,1,0,1,0,0,1,1,0.0
1099390,1,1,0,1,0,0,1,1,0.0
1099911,1,1,0,1,0,0,1,1,0.0
1100013,2,2,0,2,0,0,1,1,0.96495
1100155,1,1,0,1,0,0,1,1,0.0
1100434,1,1,0,1,0,0,1,1,0.0
1100462,1,1,0,1,0,0,1,1,0.0
1100472,1,1,0,1,0,0,1,1,0.0
1100571,1,1,0,1,0,0,1,1,0.0
1100602,2,2,0,2,0,0,1,1,21.138166666666667
1100616,1,1,0,1,0,0,1,1,0.0
1100772,1,1,0,1,0,0,1,1,0.0
1100831,4,3,0,4,0,0,1,2,116.37536666666666
1100847,3,2,0,3,0,0,1,2,6.197966666666667
1100870,1,1,0,0,1,0,1,1,0.0
1100903,1,1,0,1,0,0,1,1,0.0
1101068,1,1,0,1,0,0,1,1,0.0
1101127,1,1,0,1,0,0,1,1,0.0
1101335,1,1,0,1,0,0,1,1,0.0
1101612,1,1,0,1,0,0,1,1,0.0
1101831,1,1,0,1,0,0,1,1,0.0
1101945,2,2,0,2,0,0,1,1,0.3911833333333333
1101958,1,1,0,1,0,0,1,1,0.0
1102055,1,1,0,1,0,0,1,1,0.0
1102099,1,1,0,1,0,0,1,1,0.0
1102129,3,3,0,3,0,0,1,2,57.205216666666665
1102159,1,1,0,1,0,0,1,1,0.0
1102192,1,1,0,1,0,0,1,1,0.0
1102353,1,1,0,1,0,0,1,1,0.0
1102387,5,4,0,5,0,0,1,2,124.38691666666666
1102443,1,1,0,1,0,0,1,1,0.0
1102642,1,1,0,1,0,0,1,1,0.0
1102703,1,1,0,1,0,0,1,1,0.0
1102723,3,2,0,3,0,0,1,1,1.7871
1102733,1,1,0,1,0,0,1,1,0.0
1102800,3,3,0,3,0,0,1,1,0.7098833333333334
1102837,1,1,0,1,0,0,1,1,0.0
1102841,1,1,0,1,0,0,1,1,0.0
1102875,1,1,0,1,0,0,1,1,0.0
1103032,1,1,0,1,0,0,1,1,0.0
1103102,1,1,0,1,0,0,1,1,0.0
1103104,1,1,0,1,0,0,1,1,0.0
1103186,2,1,0,2,0,0,1,1,0.5963499999999999
1103197,2,1,0,2,0,0,1,1,1.8394000000000001
1103294,2,1,0,2,0,0,1,1,0.5659833333333334
1103454,7,7,0,7,0,0,1,2,141.50121666666666
1103495,1,1,0,1,0,0,1,1,0.0
1103607,1,1,0,1,0,0,1,1,0.0
1103690,2,2,0,2,0,0,1,1,2.5478
1103742,1,1,0,1,0,0,1,1,0.0
1103758,3,1,0,3,0,0,1,1,4.43855
1103846,1,1,0,1,0,0,1,1,0.0
1103995,1,1,0,1,0,0,1,1,0.0
1104184,1,1,0,1,0,0,1,1,0.0
1104194,1,1,0,1,0,0,1,1,0.0
1104214,1,1,0,1,0,0,1,1,0.0
1104314,1,1,0,1,0,0,1,1,0.0
1104395,1,1,0,1,0,0,1,1,0.0
1104441,1,1,0,1,0,0,1,1,0.0
1104567,1,1,0,1,0,0,1,1,0.0
1104587,1,1,0,1,0,0,1,1,0.0
1104634,2,1,0,2,0,0,1,1,0.7824000000000001
1104661,1,1,0,1,0,0,1,1,0.0
1104748,1,1,0,1,0,0,1,1,0.0
1104778,2,2,0,2,0,0,1,1,0.22826666666666667
1104906,1,1,0,1,0,0,1,1,0.0
1104927,1,1,0,1,0,0,1,1,0.0
1104989,1,1,0,1,0,0,1,1,0.0
1105037,2,1,0,2,0,0,1,2,451.7067333333333
1105097,1,1,0,1,0,0,1,1,0.0
1105217,1,1,0,1,0,0,1,1,0.0
1105222,1,1,0,1,0,0,1,1,0.0
1105246,1,1,0,1,0,0,1,1,0.0
1105280,1,1,0,1,0,0,1,1,0.0
1105382,2,1,0,2,0,0,1,1,0.33330000000000004
1105410,1,1,0,1,0,0,1,1,0.0
1105416,1,1,0,1,0,0,1,1,0.0
1105485,1,1,0,1,0,0,1,1,0.0
1105497,2,1,0,2,0,0,1,2,40.9404
1105592,1,1,0,1,0,0,1,1,0.0
1105601,3,2,0,3,0,0,1,1,28.700716666666665
1105628,17,17,0,17,0,0,1,1,32.45098333333333
1105649,1,1,0,1,0,0,1,1,0.0
1105692,1,1,0,1,0,0,1,1,0.0
1105700,1,1,0,1,0,0,1,1,0.0
1105949,1,1,0,1,0,0,1,1,0.0
1105950,16,12,0,16,0,0,1,3,100.25008333333334
1106017,1,1,0,1,0,0,1,1,0.0
1106059,1,1,0,1,0,0,1,1,0.0
1106354,2,2,0,2,0,0,1,1,2.7206833333333336
1106367,5,5,0,5,0,0,1,1,12.411883333333332
1106392,1,1,0,1,0,0,1,1,0.0
1106462,1,1,0,1,0,0,1,1,0.0
1106464,5,2,0,5,0,0,1,1,1.6869833333333333
1106638,1,1,0,1,0,0,1,1,0.0
1106674,1,1,0,1,0,0,1,1,0.0
1106681,1,1,0,1,0,0,1,1,0.0
1106790,1,1,0,1,0,0,1,1,0.0
1106877,1,1,0,1,0,0,1,1,0.0
1106959,1,1,0,1,0,0,1,1,0.0
1106964,1,1,0,1,0,0,1,1,0.0
1107024,1,1,0,1,0,0,1,1,0.0
1107050,2,2,0,2,0,0,1,1,0.014366666666666666
1107079,2,2,0,2,0,0,1,2,206.064
1107110,1,1,0,1,0,0,1,1,0.0
1107413,2,1,0,2,0,0,1,1,9.421716666666667
1107440,2,1,0,2,0,0,1,1,8.062433333333333
1107507,1,1,0,1,0,0,1,1,0.0
1107605,1,1,0,1,0,0,1,1,0.0
1107773,1,1,0,1,0,0,1,1,0.0
1107860,1,1,0,1,0,0,1,1,0.0
1108181,3,3,0,3,0,0,1,1,0.7299833333333333
1108182,1,1,0,1,0,0,1,1,0.0
1108236,1,1,0,1,0,0,1,1,0.0
1108250,1,1,0,1,0,0,1,1,0.0
1108396,3,3,0,3,0,0,2,3,766.9672833333333
1108412,3,2,0,3,0,0,1,1,0.5235833333333333
1108432,1,1,0,1,0,0,1,1,0.0
1108472,1,1,0,1,0,0,1,1,0.0
1108586,1,1,0,1,0,0,1,1,0.0
1108651,1,1,0,1,0,0,1,1,0.0
1108837,3,1,0,3,0,0,1,1,4.751466666666667
1108852,1,1,0,1,0,0,1,1,0.0
1108954,1,1,0,1,0,0,1,1,0.0
1108963,1,1,0,1,0,0,1,1,0.0
1109017,3,2,0,3,0,0,1,1,0.43524999999999997
1109107,1,1,0,0,1,0,1,1,0.0
1109336,6,4,0,6,0,0,1,1,9.571050000000001
1109373,5,5,0,5,0,0,1,1,7.157233333333334
1109399,1,1,0,1,0,0,1,1,0.0
1109481,1,1,0,1,0,0,1,1,0.0
1109527,1,1,0,1,0,0,1,1,0.0
1109619,1,1,0,1,0,0,1,1,0.0
1109625,1,1,0,1,0,0,1,1,0.0
1109703,2,1,0,2,0,0,1,1,0.1065
1109767,1,1,0,1,0,0,1,1,0.0
1109885,1,1,0,1,0,0,1,1,0.0
1109935,1,1,0,1,0,0,1,1,0.0
1109936,1,1,0,1,0,0,1,1,0.0
1110023,1,1,0,1,0,0,1,1,0.0
1110248,1,1,0,1,0,0,1,1,0.0
1110434,2,2,0,2,0,0,1,2,37.92701666666667
1110549,1,1,0,1,0,0,1,1,0.0
1110569,1,1,0,1,0,0,1,1,0.0
1110615,1,1,0,1,0,0,1,1,0.0
1110894,1,1,0,1,0,0,1,1,0.0
1110979,1,1,0,1,0,0,1,1,0.0
1110996,1,1,0,1,0,0,1,1,0.0
1111023,1,1,0,1,0,0,1,1,0.0
1111197,1,1,0,1,0,0,1,1,0.0
1111224,1,1,0,1,0,0,1,1,0.0
1111359,3,1,0,2,1,0,1,1,1.5437166666666668
1111388,1,1,0,1,0,0,1,1,0.0
1111428,1,1,0,1,0,0,1,1,0.0
1111456,1,1,0,1,0,0,1,1,0.0
1111470,1,1,0,1,0,0,1,1,0.0
1111594,1,1,0,1,0,0,1,1,0.0
1111643,1,1,0,1,0,0,1,1,0.0
1111695,1,1,0,1,0,0,1,1,0.0
1111749,1,1,0,1,0,0,1,1,0.0
1111808,1,1,0,1,0,0,1,1,0.0
1111874,1,1,0,1,0,0,1,1,0.0
1111919,1,1,0,1,0,0,1,1,0.0
1111950,1,1,0,1,0,0,1,1,0.0
1111989,1,1,0,1,0,0,1,1,0.0
1112011,2,2,0,2,0,0,1,1,3.8864
1112030,1,1,0,1,0,0,1,1,0.0
1112124,1,1,0,1,0,0,1,1,0.0
1112210,2,1,0,2,0,0,1,1,9.635533333333333
1112260,1,1,0,1,0,0,1,1,0.0
1112327,1,1,0,1,0,0,1,1,0.0
1112457,1,1,0,1,0,0,1,1,0.0
1112553,2,1,0,2,0,0,1,1,27.650616666666668
1112669,1,1,0,1,0,0,1,1,0.0
1112677,1,1,0,1,0,0,1,1,0.0
1112741,1,1,0,1,0,0,1,1,0.0
1112765,1,1,0,1,0,0,1,1,0.0
1112988,1,1,0,1,0,0,1,1,0.0
1113050,2,1,0,2,0,0,1,1,2.8489999999999998
1113093,2,1,0,2,0,0,1,1,1.3021666666666667
1113146,1,1,0,1,0,0,1,1,0.0
1113246,1,1,0,1,0,0,1,1,0.0
1113275,1,1,0,1,0,0,1,1,0.0
1113302,1,1,0,1,0,0,1,1,0.0
1113347,1,1,0,1,0,0,1,1,0.0
1113387,3,3,0,3,0,0,1,1,4.896533333333333
1113419,1,1,0,1,0,0,1,1,0.0
1113467,1,1,0,1,0,0,1,1,0.0
1113490,1,1,0,1,0,0,1,1,0.0
1113611,1,1,0,1,0,0,1,1,0.0
1113676,4,1,0,4,0,0,1,2,82.04483333333333
1113692,1,1,0,1,0,0,1,1,0.0
1113788,2,1,0,2,0,0,1,1,3.039083333333333
1113992,1,1,0,1,0,0,1,1,0.0
1114007,1,1,0,1,0,0,1,1,0.0
1114175,2,1,0,2,0,0,2,2,589.4718666666666
1114234,1,1,0,1,0,0,1,1,0.0
1114251,1,1,0,1,0,0,1,1,0.0
1114270,1,1,0,1,0,0,1,1,0.0
1114291,1,1,0,1,0,0,1,1,0.0
1114358,1,1,0,1,0,0,1,1,0.0
1114361,1,1,0,1,0,0,1,1,0.0
1114453,1,1,0,1,0,0,1,1,0.0
1114513,1,1,0,1,0,0,1,1,0.0
1114518,1,1,0,1,0,0,1,1,0.0
1114530,1,1,0,1,0,0,1,1,0.0
1114680,3,3,0,3,0,0,1,1,0.5202666666666667
1114835,1,1,0,1,0,0,1,1,0.0
1114859,1,1,0,1,0,0,1,1,0.0
1115005,1,1,0,1,0,0,1,1,0.0
1115168,1,1,0,1,0,0,1,1,0.0
1115280,1,1,0,1,0,0,1,1,0.0
1115308,1,1,0,1,0,0,1,1,0.0
1115328,1,1,0,1,0,0,1,1,0.0
1115377,1,1,0,1,0,0,1,1,0.0
1115501,1,1,0,1,0,0,1,1,0.0
1115505,1,1,0,1,0,0,1,1,0.0
1115522,1,1,0,1,0,0,1,1,0.0
1115653,1,1,0,1,0,0,1,1,0.0
1115672,1,1,0,1,0,0,1,1,0.0
1115810,1,1,0,1,0,0,1,1,0.0
1115918,3,3,0,3,0,0,1,2,25.969116666666665
1116038,1,1,0,1,0,0,1,1,0.0
1116126,1,1,0,1,0,0,1,1,0.0
1116237,1,1,0,1,0,0,1,1,0.0
1116252,1,1,0,1,0,0,1,1,0.0
1116263,1,1,0,1,0,0,1,1,0.0
1116523,1,1,0,1,0,0,1,1,0.0
1116558,1,1,0,1,0,0,1,1,0.0
1116726,1,1,0,1,0,0,1,1,0.0
1116792,1,1,0,1,0,0,1,1,0.0
1116901,1,1,0,1,0,0,1,1,0.0
1116924,1,1,0,1,0,0,1,1,0.0
1116961,4,4,0,4,0,0,1,1,4.099366666666667
1117023,1,1,0,1,0,0,1,1,0.0
1117076,1,1,0,1,0,0,1,1,0.0
1117094,1,1,0,1,0,0,1,1,0.0
1117099,1,1,0,1,0,0,1,1,0.0
1117221,1,1,0,1,0,0,1,1,0.0
1117506,1,1,0,1,0,0,1,1,0.0
1117608,2,1,0,2,0,0,1,2,57.109116666666665
1117626,1,1,0,1,0,0,1,1,0.0
1117762,1,1,0,1,0,0,1,1,0.0
1117825,1,1,0,1,0,0,1,1,0.0
1117895,1,1,0,1,0,0,1,1,0.0
1117901,1,1,0,1,0,0,1,1,0.0
1117922,1,1,0,1,0,0,1,1,0.0
1117942,1,1,0,1,0,0,1,1,0.0
1117956,2,2,0,2,0,0,1,2,28.774350000000002
1117981,1,1,0,1,0,0,1,1,0.0
1117990,1,1,0,1,0,0,1,1,0.0
1118005,1,1,0,1,0,0,1,1,0.0
1118006,2,1,0,2,0,0,1,1,0.5968666666666667
1118025,1,1,0,1,0,0,1,1,0.0
1118111,1,1,0,1,0,0,1,1,0.0
1118114,1,1,0,1,0,0,1,1,0.0
1118157,1,1,0,1,0,0,1,1,0.0
1118272,1,1,0,1,0,0,1,1,0.0
1118573,2,2,0,2,0,0,1,1,0.5175666666666666
1118598,3,3,0,3,0,0,2,2,83.2366
1118624,1,1,0,1,0,0,1,1,0.0
1118629,1,1,0,1,0,0,1,1,0.0
1118635,1,1,0,1,0,0,1,1,0.0
1118724,1,1,0,1,0,0,1,1,0.0
1118731,2,1,0,2,0,0,2,2,987.8516166666667
1118764,1,1,0,1,0,0,1,1,0.0
1118823,1,1,0,1,0,0,1,1,0.0
1118836,1,1,0,1,0,0,1,1,0.0
1118867,1,1,0,1,0,0,1,1,0.0
1118870,1,1,0,1,0,0,1,1,0.0
1118879,3,2,0,3,0,0,1,2,46.53751666666667
1119112,1,1,0,1,0,0,1,1,0.0
1119149,4,1,0,3,1,0,2,2,1333.8875166666667
1119169,2,2,0,2,0,0,1,2,90.86885000000001
1119213,3,2,0,2,1,0,1,1,21.247416666666666
1119370,1,1,0,1,0,0,1,1,0.0
1119403,2,2,0,2,0,0,1,1,0.6841666666666666
1119451,1,1,0,1,0,0,1,1,0.0
1119588,1,1,0,1,0,0,1,1,0.0
1119618,1,1,0,1,0,0,1,1,0.0
1119719,1,1,0,1,0,0,1,1,0.0
1119784,1,1,0,1,0,0,1,1,0.0
1120142,1,1,0,1,0,0,1,1,0.0
1120161,1,1,0,1,0,0,1,1,0.0
1120188,1,1,0,1,0,0,1,1,0.0
1120228,1,1,0,1,0,0,1,1,0.0
1120239,2,2,0,2,0,0,1,1,0.48471666666666663
1120252,1,1,0,1,0,0,1,1,0.0
1120349,1,1,0,1,0,0,1,1,0.0
1120401,1,1,0,1,0,0,1,1,0.0
1120444,1,1,0,1,0,0,1,1,0.0
1120469,1,1,0,0,1,0,1,1,0.0
1120635,1,1,0,1,0,0,1,1,0.0
1120640,1,1,0,1,0,0,1,1,0.0
1120751,1,1,0,1,0,0,1,1,0.0
1120840,2,2,0,2,0,0,1,1,3.7918666666666665
1120882,5,5,0,5,0,0,1,1,20.888433333333335
1121135,1,1,0,1,0,0,1,1,0.0
1121229,1,1,0,1,0,0,1,1,0.0
1121397,1,1,0,1,0,0,1,1,0.0
1121506,1,1,0,1,0,0,1,1,0.0
1121549,1,1,0,1,0,0,1,1,0.0
1121557,3,1,0,2,1,0,1,1,1.25285
1121629,2,1,0,2,0,0,1,2,340.35616666666664
1121808,1,1,0,1,0,0,1,1,0.0
1121855,1,1,0,1,0,0,1,1,0.0
1121940,1,1,0,1,0,0,1,1,0.0
1121955,1,1,0,1,0,0,1,1,0.0
1122031,1,1,0,1,0,0,1,1,0.0
1122136,1,1,0,1,0,0,1,1,0.0
1122169,1,1,0,1,0,0,1,1,0.0
1122278,1,1,0,1,0,0,1,1,0.0
1122306,1,1,0,1,0,0,1,1,0.0
1122358,1,1,0,1,0,0,1,1,0.0
1122401,1,1,0,1,0,0,1,1,0.0
1122435,1,1,0,1,0,0,1,1,0.0
1122462,1,1,0,1,0,0,1,1,0.0
1122583,1,1,0,1,0,0,1,1,0.0
1122587,1,1,0,1,0,0,1,1,0.0
1122599,1,1,0,1,0,0,1,1,0.0
1122638,1,1,0,1,0,0,1,1,0.0
1122686,1,1,0,1,0,0,1,1,0.0
1122691,1,1,0,1,0,0,1,1,0.0
1122775,1,1,0,1,0,0,1,1,0.0
1122937,1,1,0,1,0,0,1,1,0.0
1122946,1,1,0,1,0,0,1,1,0.0
1123085,3,1,1,1,1,1,1,2,10.456916666666666
1123106,13,10,0,12,1,0,1,2,68.39346666666667
1123253,2,1,0,2,0,0,1,1,12.360066666666667
1123265,1,1,0,1,0,0,1,1,0.0
1123310,2,1,0,2,0,0,1,1,0.08178333333333333
1123342,1,1,0,1,0,0,1,1,0.0
1123508,1,1,0,1,0,0,1,1,0.0
1123518,1,1,0,1,0,0,1,1,0.0
1123525,3,3,0,3,0,0,1,1,4.6893
1123850,1,1,0,1,0,0,1,1,0.0
1123886,1,1,0,1,0,0,1,1,0.0
1123910,1,1,0,1,0,0,1,1,0.0
1124028,1,1,0,1,0,0,1,1,0.0
1124065,1,1,0,1,0,0,1,1,0.0
1124192,3,3,0,3,0,0,1,2,9.441683333333334
1124247,1,1,0,1,0,0,1,1,0.0
1124351,1,1,0,1,0,0,1,1,0.0
1124355,3,2,0,3,0,0,2,2,107.8977
1124540,1,1,0,1,0,0,1,1,0.0
1124622,1,1,0,1,0,0,1,1,0.0
1124683,1,1,0,1,0,0,1,1,0.0
1124709,1,1,0,1,0,0,1,1,0.0
1124737,1,1,0,1,0,0,1,1,0.0
1124809,1,1,0,1,0,0,1,1,0.0
1124962,1,1,0,1,0,0,1,1,0.0
1125098,1,1,0,1,0,0,1,1,0.0
1125107,1,1,0,1,0,0,1,1,0.0
1125111,3,2,0,3,0,0,1,1,8.694233333333333
1125119,1,1,0,1,0,0,1,1,0.0
1125135,1,1,0,1,0,0,1,1,0.0
1125252,1,1,0,1,0,0,1,1,0.0
1125276,4,3,0,4,0,0,1,1,19.28281666666667
1125278,1,1,0,1,0,0,1,1,0.0
1125303,1,1,0,1,0,0,1,1,0.0
1125387,1,1,0,1,0,0,1,1,0.0
1125470,1,1,0,1,0,0,1,1,0.0
1125548,1,1,0,1,0,0,1,1,0.0
1125635,1,1,0,1,0,0,1,1,0.0
1125685,1,1,0,1,0,0,1,1,0.0
1125723,1,1,0,1,0,0,1,1,0.0
1125728,1,1,0,1,0,0,1,1,0.0
1125746,1,1,0,1,0,0,1,1,0.0
1125953,1,1,0,1,0,0,1,1,0.0
1126018,1,1,0,1,0,0,1,1,0.0
1126146,1,1,0,1,0,0,1,1,0.0
1126168,1,1,0,1,0,0,1,1,0.0
1126233,1,1,0,1,0,0,1,1,0.0
1126428,1,1,0,1,0,0,1,1,0.0
1126560,1,1,0,1,0,0,1,1,0.0
1126623,1,1,0,1,0,0,1,1,0.0
1126642,1,1,0,1,0,0,1,1,0.0
1126705,1,1,0,1,0,0,1,1,0.0
1126736,1,1,0,1,0,0,1,1,0.0
1126802,1,1,0,1,0,0,1,1,0.0
1126814,2,2,0,2,0,0,1,1,0.2814666666666667
1126828,1,1,0,1,0,0,1,1,0.0
1126841,1,1,0,1,0,0,1,1,0.0
1126884,1,1,0,1,0,0,1,1,0.0
1127106,1,1,0,1,0,0,1,1,0.0
1127126,1,1,0,1,0,0,1,1,0.0
1127132,1,1,0,1,0,0,1,1,0.0
1127158,1,1,0,1,0,0,1,1,0.0
1127198,3,2,0,3,0,0,1,1,0.7476666666666667
1127258,1,1,0,1,0,0,1,1,0.0
1127332,1,1,0,1,0,0,1,1,0.0
1127440,1,1,0,1,0,0,1,1,0.0
1127659,1,1,0,1,0,0,1,1,0.0
1127770,1,1,0,1,0,0,1,1,0.0
1128210,1,1,0,1,0,0,1,1,0.0
1128242,2,1,0,1,1,0,1,2,11.611666666666668
1128299,1,1,0,1,0,0,1,1,0.0
1128376,1,1,0,1,0,0,1,1,0.0
1128411,1,1,0,1,0,0,1,1,0.0
1128436,2,2,0,2,0,0,1,1,0.27195
1128439,1,1,0,1,0,0,1,1,0.0
1128596,1,1,0,1,0,0,1,1,0.0
1128733,2,1,0,2,0,0,1,1,5.9642
1128756,1,1,0,1,0,0,1,1,0.0
1128799,1,1,0,1,0,0,1,1,0.0
1128814,1,1,0,1,0,0,1,1,0.0
1128845,1,1,0,1,0,0,1,1,0.0
1128875,1,1,0,1,0,0,1,1,0.0
1128960,1,1,0,1,0,0,1,1,0.0
1128974,1,1,0,1,0,0,1,1,0.0
1128981,2,1,0,2,0,0,1,2,10.6212
1129038,1,1,0,1,0,0,1,1,0.0
1129171,1,1,0,1,0,0,1,1,0.0
1129386,3,3,0,3,0,0,1,1,0.9359666666666667
1129388,1,1,0,1,0,0,1,1,0.0
1129560,5,2,0,5,0,0,2,4,293.6512333333333
1129598,1,1,0,1,0,0,1,1,0.0
1129847,1,1,0,1,0,0,1,1,0.0
1129957,1,1,0,1,0,0,1,1,0.0
1129982,1,1,0,1,0,0,1,1,0.0
1130033,2,2,0,2,0,0,1,1,1.9670666666666667
1130055,1,1,0,1,0,0,1,1,0.0
1130156,1,1,0,1,0,0,1,1,0.0
1130165,1,1,0,1,0,0,1,1,0.0
1130267,1,1,0,1,0,0,1,1,0.0
1130301,1,1,0,1,0,0,1,1,0.0
1130332,1,1,0,1,0,0,1,1,0.0
1130398,1,1,0,1,0,0,1,1,0.0
1130584,1,1,0,1,0,0,1,1,0.0
1130596,1,1,0,1,0,0,1,1,0.0
1130627,5,3,0,5,0,0,1,1,2.5295166666666664
1130928,1,1,0,1,0,0,1,1,0.0
1130983,1,1,0,1,0,0,1,1,0.0
1131008,1,1,0,1,0,0,1,1,0.0
1131128,1,1,0,1,0,0,1,1,0.0
1131296,3,1,0,3,0,0,1,1,7.9089833333333335
1131492,2,1,0,2,0,0,1,1,10.288549999999999
1131525,8,6,0,8,0,0,1,1,7.598533333333333
1131690,1,1,0,1,0,0,1,1,0.0
1131701,1,1,0,1,0,0,1,1,0.0
1131857,1,1,0,1,0,0,1,1,0.0
1131997,2,1,0,2,0,0,1,1,1.1291
1132049,1,1,0,1,0,0,1,1,0.0
1132057,1,1,0,1,0,0,1,1,0.0
1132067,1,1,0,1,0,0,1,1,0.0
1132071,1,1,0,1,0,0,1,1,0.0
1132173,1,1,0,1,0,0,1,1,0.0
1132241,1,1,0,1,0,0,1,1,0.0
1132263,1,1,0,1,0,0,1,1,0.0
1132425,10,7,0,10,0,0,1,2,28.06996666666667
1132430,1,1,0,1,0,0,1,1,0.0
1132593,3,3,0,3,0,0,1,1,4.167866666666667
1132642,1,1,0,1,0,0,1,1,0.0
1132688,2,2,0,2,0,0,1,1,3.249016666666667
1132983,1,1,0,1,0,0,1,1,0.0
1133219,22,20,0,19,3,0,2,8,864.2386666666666
1133224,1,1,0,1,0,0,1,1,0.0
1133231,2,1,0,2,0,0,2,2,356.43488333333335
1133297,1,1,0,1,0,0,1,1,0.0
